,Location,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,Unnamed: 65
94,Guyana,297.676422547695,315.385459502551,321.54523678627703,282.304071272384,305.36639865878504,327.115728130283,344.16807724236395,370.15964908203796,334.842248857383,358.321966588237,379.895876186288,395.202918938914,395.292399298222,420.665615915983,588.1370170124189,663.395665152058,602.624847334773,590.065370450038,658.436000249309,683.330391867642,773.1816707748351,729.6050921961399,616.960789709811,628.193656527844,564.5278744701909,588.610353438784,660.151900046548,468.13833097952903,551.2621745947799,509.373749741319,533.5383587528411,468.15831088423795,499.03170934230303,602.143872947472,712.712854200065,816.5354249131,927.188583380544,988.341316751264,951.9124771080699,926.740336169619,954.400318095334,955.665380611907,974.949193282042,997.211372858551,1056.42388561094,1105.5068247711802,3188.67316016589,3658.4799665781297,4050.78623700136,4233.7661427617295,4580.698762047879,4908.56644826434,5378.81087848265,5489.14072551384,5407.1473661172795,5576.825851513549,5811.39792362577,6124.953669987591,6145.8192766437705,6609.51127954588,6955.939217177889,
95,High income,1402.80100632829,1466.13251885733,1562.4083035042402,1661.9733048134399,1791.8452784625601,1923.1459576675602,2086.91815577586,2216.6036160150697,2380.12747833225,2592.6251637199202,2804.83902644544,3077.66844741968,3534.1985145344297,4234.99949721331,4730.01831234923,5230.16225845452,5651.86043630582,6348.48059918893,7545.20808041037,8649.939663187879,9581.84443730003,9647.931598100351,9484.74796984669,9723.46466372326,10074.8540706557,10507.9432751116,12673.2000243918,14588.979318674299,16316.1835649499,16948.663063041,18902.3366962039,19833.1983911813,21205.527344528702,21200.1822231191,22653.955585660602,24946.5913586306,24990.563416386,24401.1186079779,24331.3730651543,25402.3907905657,25762.620737868798,25346.3122347606,26232.1391171582,29219.4934890369,32302.7967471162,33925.2066386497,35552.588665631,38564.2414100992,40653.0022059084,37841.9743905405,39411.984929212405,42348.8160835085,42143.6115861692,42400.6732685725,43066.0853707905,40474.3228062031,41112.5094026206,42754.5642201207,45240.562753164806,45462.3716822454,44003.4137096987,
96,"Hong Kong SAR, China",429.442874392053,436.754411520393,487.821134050813,565.727810358046,629.591525784494,676.805507110096,685.926614135084,723.2392256166611,714.4829695806098,825.523449142012,960.031961510704,1106.46971695915,1384.73843732271,1893.18124189464,2144.6077129514397,2252.11188136859,2850.0146101832,3429.4202760725398,3923.9437313275503,4569.45370724224,5700.41263435822,5991.320261419721,6133.78407860515,5595.235138638461,6208.2261593719895,6542.93153674313,7435.03069759422,9071.33260211718,10609.745639454499,12097.7751586818,13485.5448929565,15465.8588553349,17976.429382765502,20395.5173666776,22502.5797409692,23497.4923138193,24818.154552351698,27330.033350280697,25808.970952452997,25091.6665997966,25756.6637783278,25230.2163329516,24665.8899982779,23977.0194516698,24928.100372255096,26649.750801707003,28224.215060938903,30594.017841023102,31515.662771301802,30697.340383517003,32549.998231121,35142.4879344543,36730.8767001128,38403.7777145477,40315.2855640552,42431.8882817277,43731.1068245299,46165.8565115953,48542.6818699161,48354.473367413,46323.8634424384,
97,Honduras,164.64439949063998,169.909755119116,179.876306335728,185.04884712132198,200.434728452609,216.81539468159698,227.740956309102,240.546842888042,252.584914494852,253.26872074661202,266.136406135199,261.246370337279,278.61607604449796,307.344800129876,338.155329174355,356.4573969984,414.62314046282205,497.938290844288,895.647986445863,993.725497402747,1078.8103458271,1066.1687423522199,1090.99823650708,1110.47566272987,1183.0259297267698,1232.86961535159,1287.410738777,1362.8851018302,1262.0671507382901,1128.28409141059,993.4832531933699,911.754981582674,942.6129447197001,913.3016313444659,836.6023818375121,936.667654324264,887.69261230849,948.954770228598,1023.46073380734,1002.71692187708,1080.51047183846,1120.5499603312,1122.0886003710302,1145.49794612385,1204.47982560326,1296.69478359222,1420.13439576879,1572.0648875488598,1727.7936817288198,1777.2728018750302,1891.1585893383499,2073.9043701425603,2129.52143871807,2088.09720593332,2190.6531391773,2286.20303687333,2326.29727827042,2436.6716359867,2492.86896769136,2556.45689068459,2389.0124307710003,
98,Heavily indebted poor countries (HIPC),107.70079961349899,107.929000129914,114.69595605187901,135.071734392816,117.735500006884,134.116601606809,142.398061568061,135.961289097246,140.19820540028,151.775143480679,154.961561389972,162.50818800380898,172.362861195318,203.00534963912799,240.96783200132302,268.069587921481,277.147217938056,317.27314257528803,356.920838369936,388.635821571922,403.277160806699,388.54755554017197,379.973744333371,351.51280059922203,342.080527695686,349.847542005904,393.85184432725896,427.91403439286,414.14274502020896,388.843072436527,394.105538814466,387.006422514297,350.50219107541,352.777845449328,290.74834336343497,329.59922332030897,347.38670306305903,352.004707600084,362.55487760693296,354.54464775371804,373.994040516632,353.500747635804,369.882114660171,406.923194481619,455.89954315271797,509.36907865384103,584.156133804935,681.338148878907,788.279817310099,764.390493070719,808.8911134562261,871.565617470102,877.229781067631,957.3026298848689,984.8718395863119,919.2472642775929,905.3437710562511,948.738998303874,984.860523811389,985.186283834948,968.690499805906,
99,Croatia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4917.08537059594,5283.005005462461,5312.369502120479,5691.10951979777,5246.93596823875,4887.71371564115,5412.92513590593,6293.225299072479,8129.79458409902,9747.440770594141,10621.507456753001,11797.4744733882,14046.316810158798,16416.5868076948,14653.0435549819,14067.523119191499,14757.1803401768,13401.6566203283,13837.7316376587,13762.3728630599,11933.377378828101,12527.7398569824,13629.289592247,15227.5600968096,15311.766903695,14134.1626811193,
100,Haiti,70.66108455879501,68.7643393279884,70.1380458806057,71.96218417157691,77.8625972471001,82.9476083737561,84.98525219834958,83.4119039580884,81.5929536736684,85.29579642925721,70.8261792548154,76.2637489686631,76.9018637125326,94.90457190779942,112.996202016585,133.750247812867,169.310758822314,178.860636966735,180.273204022191,195.754238035777,245.216566914902,256.245618891021,249.43221262547996,268.291929248001,293.186773308607,317.07634590577203,357.79682974721,309.303489998553,386.777291423691,396.686139185866,439.94418801591104,483.873635417995,308.37139743645,251.752887677523,285.118853846182,363.265544505251,368.63186379910303,415.770742131053,455.541896058048,499.302968654216,805.025632473004,735.521117948839,692.0301629299139,542.333596073937,667.282546430327,781.2766577858839,804.5245119107609,1002.8884869175399,1086.9381918319198,1183.6048542076198,1191.9726637333501,1287.9546500320098,1337.3359456128098,1432.8376176669199,1435.13647023104,1386.85419078846,1290.38050812318,1369.0637339513698,1479.3458268885001,1312.77063606676,1272.36799204205,
101,Hungary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350.25832349229,3735.10582034276,3873.9877227976704,4173.37302405441,4494.70762405948,4525.03910312241,4596.18262235195,4744.21226429639,4793.47852203763,4624.2816567029495,5276.0331890549605,6655.33300865319,8421.10331316153,10303.704193626,11225.932581532801,11493.100411878899,13944.9710132004,15777.1920232033,13081.792644577801,13223.0830027699,14240.257501021899,12989.180281589599,13719.9505393621,14298.833667395,12720.712022066798,13107.377913774399,14623.6966492311,16427.3727611478,16735.6597794761,15980.740889649,
102,IBRD only,168.10439709512,157.926328463754,159.00017423219902,166.70699149118602,184.49503287889,198.015698879128,199.66470252198602,200.34889286040502,206.713619537596,225.46203094742,239.485460551791,255.39433571111599,281.182285544129,356.247614504125,439.70538771369905,465.60852808651197,495.039675736992,550.744147444986,582.926723352212,684.473477568399,795.6171282674271,842.527284122874,818.5905546061231,790.4662043553259,790.584453635932,823.897571685912,841.905016557622,845.26961038927,894.038428178353,895.451006213821,1012.92124795764,967.0199920402049,1008.8575463314099,1074.79902835823,1172.5445891238699,1312.45355330586,1414.09207135179,1479.70300107186,1418.36980534839,1364.35870433931,1467.3583174713099,1468.5496045530401,1474.4778282534803,1639.7697551070999,1933.9808948417,2288.36068737662,2684.9923596497,3302.85584302614,3924.5886822301,3769.58098256443,4533.33068847474,5298.859253972801,5574.11372255349,5827.1016288950095,5963.150600635021,5534.67856624041,5526.65388488584,6042.9814925971605,6366.56267284832,6461.3345446003,6149.36154443197,
103,IDA & IBRD total,155.947709055095,148.553618166792,150.544035344507,158.839719038516,172.210468477899,185.30751441230598,188.000333692327,188.074376703847,193.895585661271,211.53718205961601,226.58665778994302,238.861367097117,260.429694053479,325.328463728587,404.334167134527,432.99576040400103,457.516798785251,506.063802599349,538.087006536872,628.990616170795,729.937827732567,805.394942770034,775.646658099322,730.9734305772349,720.815698271068,748.2865847608799,761.210352040241,768.3985408285961,801.4172022041141,799.016460448839,897.7492134519591,858.8351929719811,888.698317095396,936.090094319312,1010.5566853908099,1129.7328536145199,1216.8793609438699,1268.42611749192,1217.36295227815,1173.36317568149,1260.69301877315,1257.60472081888,1265.07141683537,1401.6307541717902,1646.5721273158,1938.95960359059,2269.4403350019397,2769.6608613194603,3279.6541798200396,3145.77791291185,3752.4430333409705,4322.639070343879,4532.16919274114,4733.56347520586,4841.1219099386,4494.16437544161,4461.2465300474605,4840.46533154969,5080.87574857649,5144.3453375625395,4891.090255376071,
104,IDA total,97.72446037207341,100.75139771396401,105.966053291432,116.18548392487601,110.624416206679,121.22005214318999,128.179268855369,125.846522411537,129.197338753465,141.329118930122,159.92967977006,156.436715695619,159.378341118932,178.6682224373,235.208375286971,274.331283057448,278.119419725353,295.85671417635103,326.687883974812,371.14756184385203,427.508571114346,614.1175253970999,564.208238720051,459.197599860943,411.971144292035,417.762105231307,412.988282022857,436.130726309253,409.54435765336,393.899485658942,417.02198734709197,412.07946983167705,398.787879432744,377.26929622742006,365.368136001563,410.87777323936007,450.661977677705,457.16678983185204,455.130422553688,458.27887039685,496.81874612024694,487.771945205837,511.289477811511,555.3974414913259,638.393783266318,729.021525848033,849.442079883401,971.027136794512,1132.8403811542998,1096.52557528491,1220.82508348255,1197.3210622442698,1235.8922170823598,1315.01945339436,1375.9443512287,1320.36709104279,1253.71443621009,1268.08995349199,1313.77412004284,1340.36345942875,1310.6751603022,
105,IDA blend,100.20320281568,104.729978162511,109.320407730816,112.88213269208799,120.13784917251301,127.18409350891399,134.840513104555,132.058852154712,135.791148003762,151.307461102323,202.547983377138,183.181759491035,200.265384871777,207.93601211130502,291.532551454638,325.87922478757304,381.829104511255,390.57267545760203,411.78704237120303,490.147748239916,609.745675176044,1138.3651821783,1009.2968590686099,743.093384984594,618.809439993031,603.32492769397,528.027005150594,524.51675403512,523.077903632676,489.97454412638496,525.317733173489,513.451556447636,502.296566189531,439.890483835056,430.60244718252096,491.958782026047,529.135625878772,526.533065279966,506.79521015839896,516.481116696449,573.9044105639119,559.586335045558,604.162419211958,663.86575650217,789.524915630453,922.292226049297,1127.1571201782199,1269.35990959119,1472.55756045936,1363.4804352245,1556.5160422044698,1742.4651819035,1882.6058610737803,1997.36860455978,2093.65847247745,1972.07708686918,1795.2124506445898,1723.16488620871,1759.4963646831197,1777.8510688371398,1674.91787065885,
106,Indonesia,,,,,,,,53.53729568175589,65.053043843156,74.6020963877027,79.71453540377041,79.178187985947,90.8761714847963,131.02490528739202,202.49540538104802,233.116660900859,278.196670212114,333.694376681414,365.91584198263604,356.921339205831,491.579532937367,566.577718470656,583.6698354663839,512.9591111313321,525.3339434703701,516.960990192592,474.859160471754,442.21548532907303,481.781485008976,530.003254537422,585.0765628513919,631.782857820316,681.938385611901,827.90526623892,912.203293895825,1026.39343607504,1137.4101011662801,1063.71237573753,463.948158190899,671.098609676196,780.1902046751801,748.2576087198461,900.177588137897,1065.6485199064,1150.2613665108802,1263.28733171098,1589.80148866142,1860.00281113287,2166.85423141608,2261.24730903274,3122.36267319362,3643.0471761927397,3694.35933980214,3623.92724054274,3491.6374912544898,3331.6951146918896,3562.8163335218296,3837.57802362633,3893.85957814877,4135.201531326939,3869.5884270453703,
107,IDA only,99.64036731777979,101.94464286048901,107.66377889508001,121.762130192676,109.19826513987199,122.032121329754,128.851844756157,126.68359593314699,129.943932297741,140.687466897179,142.678880030102,147.380432205327,142.904555326098,168.87134378122101,212.74599251696998,255.55441221905102,231.044563966023,253.89738997715,290.656588944102,317.541195358091,340.27255704588,342.00902908604,332.678274311934,312.376631950742,305.726972258805,322.60310128923,355.555188361525,392.964634072053,352.52740220464995,345.767825129915,362.563684873026,361.326913317808,346.83537664963205,346.857565449304,333.549793719243,371.08696789601896,412.466890092701,423.736651283938,430.906269754741,430.639407360494,459.537190123086,453.221656586161,465.94516611231904,502.308195066524,563.839415841538,633.306567030215,710.9379510738901,822.46326549248,963.6435415519859,963.674514897409,1053.20688349916,923.499730670823,910.299968231138,970.9416977629671,1013.49020691866,990.8457394092779,979.687544781209,1037.6895868034699,1088.07247384513,1118.85395653545,1126.93246729588,
108,Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12681.6141528725,14036.0828546632,15991.2278155827,18450.4829363797,20624.8028014162,20322.6820152294,21351.116935905,24864.436294940897,29522.277794164398,35494.6673353434,37766.6795361987,42107.8372346818,54196.301727739105,70986.3013336808,65029.0197548044,69767.343364103,77349.22524319531,79148.3322507324,83357.1326843437,92334.64631391711,85126.9704694293,82197.12677026,83477.83428515401,89112.66771585711,86481.5525905339,,
109,India,82.1886027387829,85.354300989206,89.88175649474579,101.126429448401,115.537496074678,119.318916255491,89.9973043737176,96.3391364638065,99.87596272202141,107.622318423333,112.434492477745,118.60324147554701,122.98186410990299,143.778687613061,163.478112500121,158.03617100339898,161.092092236981,186.213504179523,205.69338331283,224.001018807619,266.57785078817,270.470600926091,274.11133366766103,291.238110137317,276.66795828235,296.435150039292,310.465932763137,340.416834519435,354.149248234039,346.112888485581,367.55660889031,303.055607722879,316.953927198178,301.159002272177,346.10295142064695,373.76648078334,399.950074728286,415.49379781201696,413.29893221522,441.99876044498296,443.314193811316,451.572997293746,470.98678681073403,546.7266134949849,627.774241726543,714.8610153644,806.753280628799,1028.33477194577,998.5223415141811,1101.96083821252,1357.5637268317998,1458.1040661957902,1443.88243476138,1449.61045069641,1573.88564182956,1605.60544457087,1732.55424231659,1980.66701982802,1996.9150873978897,2100.75146060805,1927.7078230933498,
